ticker,horizon_years,start_price_drawdown,start,end,months,total_contributed,dca_final_value,lump_sum_final_value,dca_return,lump_sum_return,dca_vs_lump_sum,dca_max_drawdown,dca_days_to_recover,lump_sum_max_drawdown,lump_sum_days_to_recover,dca_worst_vs_contributed,lump_sum_worst_vs_contributed
BIL,3,-0.003445,2015-09-01,2018-08-31,36,360000.0,365145.246398,366444.531301,0.014292,0.017901,-0.003546,-0.000875,6.0,-0.000875,6.0,-0.000547,-0.000875
BIL,3,-0.003663,2015-10-01,2018-09-28,36,360000.0,365476.044217,367037.643499,0.015211,0.019549,-0.004255,-0.000875,6.0,-0.000875,6.0,-0.000437,-0.000656
BIL,3,-0.004098,2015-11-02,2018-10-31,36,360000.0,365903.29129,367824.830696,0.016398,0.021736,-0.005224,-0.000875,6.0,-0.000875,6.0,-0.000292,-0.000219
BIL,3,-0.004098,2015-12-01,2018-11-30,36,360000.0,366363.4735,368508.535857,0.017676,0.023635,-0.005821,-0.000875,6.0,-0.000875,6.0,-0.000328,-0.000219
BIL,3,-0.00388,2016-01-04,2018-12-31,36,360000.0,366796.60533,369101.174556,0.018879,0.025281,-0.006244,-0.000875,6.0,-0.000875,6.0,-0.000438,-0.000438
BIL,3,-0.004316,2016-02-01,2019-01-31,36,360000.0,367186.06989,369908.835872,0.019961,0.027525,-0.007361,-0.000875,6.0,-0.000875,6.0,-0.000132,0.0
BIL,3,-0.00388,2016-03-01,2019-02-28,36,360000.0,367587.888345,370430.119781,0.021077,0.028973,-0.007673,-0.000875,6.0,-0.000875,6.0,-0.000219,-0.000219
BIL,3,-0.00388,2016-04-01,2019-03-29,36,360000.0,367939.87142,371078.407777,0.022055,0.030773,-0.008458,-0.000875,6.0,-0.000875,6.0,-0.000274,0.0
BIL,3,-0.003663,2016-05-02,2019-04-30,36,360000.0,368338.096745,371711.644267,0.023161,0.032532,-0.009076,-0.000875,6.0,-0.000875,6.0,-0.000344,-0.000218
BIL,3,-0.003445,2016-06-01,2019-05-31,36,360000.0,368793.145778,372418.747557,0.024425,0.034497,-0.009735,-0.000875,6.0,-0.000875,6.0,-0.000402,-0.000219
BIL,3,-0.003226,2016-07-01,2019-06-28,36,360000.0,369117.556094,373013.070114,0.025327,0.036147,-0.010443,-0.000875,6.0,-0.000875,6.0,-0.000438,-0.000438
BIL,3,-0.003445,2016-08-01,2019-07-31,36,360000.0,369422.011066,373768.105158,0.026172,0.038245,-0.011628,-0.000875,6.0,-0.000875,6.0,-0.000438,-0.000219
BIL,3,-0.003226,2016-09-01,2019-08-30,36,360000.0,369662.292278,374319.477576,0.02684,0.039776,-0.012442,-0.000875,6.0,-0.000875,6.0,-0.000511,-0.000438
BIL,3,-0.003226,2016-10-03,2019-09-30,36,360000.0,369860.151675,374925.250125,0.027389,0.041459,-0.01351,-0.000875,6.0,-0.000875,6.0,-0.000547,-0.000438
BIL,3,-0.003008,2016-11-01,2019-10-31,36,360000.0,370039.438089,375445.574589,0.027887,0.042904,-0.014399,-0.000875,6.0,-0.000875,6.0,-0.000657,-0.000657
BIL,3,-0.002768,2016-12-01,2019-11-29,36,360000.0,370010.881536,375761.764938,0.027808,0.043783,-0.015305,-0.000438,3.0,-0.000438,3.0,-0.000241,-0.000241
BIL,3,-0.002572,2017-01-03,2019-12-31,36,360000.0,369984.588221,376107.084359,0.027735,0.044742,-0.016279,-0.000438,3.0,-0.000438,3.0,-0.000219,-0.000219
BIL,3,-0.002507,2017-02-01,2020-01-31,36,360000.0,369978.62541,376534.965603,0.027718,0.04593,-0.017412,-0.000438,2.0,-0.000438,2.0,-0.000219,-0.000219
BIL,3,-0.002463,2017-03-01,2020-02-28,36,360000.0,369954.997035,376963.275221,0.027653,0.04712,-0.018591,-0.000438,2.0,-0.000438,2.0,0.0,0.0
BIL,3,-0.002157,2017-04-03,2020-03-31,36,360000.0,370236.306561,377618.362496,0.028434,0.04894,-0.019549,-0.000438,2.0,-0.000438,2.0,0.0,0.0
BIL,3,-0.001568,2017-05-01,2020-04-30,36,360000.0,369675.04545,377321.376938,0.026875,0.048115,-0.020265,-0.00084,,-0.000851,,-0.000218,-0.000218
BIL,3,-0.000978,2017-06-01,2020-05-29,36,360000.0,369131.195111,377032.717536,0.025364,0.047313,-0.020957,-0.00084,,-0.000851,,-0.000218,-0.000218
BIL,3,-0.000213,2017-07-03,2020-06-30,36,360000.0,368656.970258,376744.165116,0.024047,0.046512,-0.021466,-0.000839,,-0.000851,,-0.000218,-0.000218
BIL,3,0.0,2017-08-01,2020-07-31,36,360000.0,368232.132151,376603.977814,0.022867,0.046122,-0.02223,-0.000839,,-0.000851,,0.0,0.0
BIL,3,0.0,2017-09-01,2020-08-31,36,360000.0,367772.004474,376249.958262,0.021589,0.045139,-0.022533,-0.000838,,-0.000851,,-0.000437,-0.000437
BIL,3,0.0,2017-10-02,2020-09-30,36,360000.0,367240.224411,375904.535408,0.020112,0.044179,-0.023049,-0.000838,,-0.000851,,-0.000219,-0.000219
BIL,3,0.0,2017-11-01,2020-10-30,36,360000.0,366838.597829,375658.143706,0.018996,0.043495,-0.023478,-0.000838,,-0.000851,,-0.000218,-0.000218
BIL,3,-0.000153,2017-12-01,2020-11-30,36,360000.0,366363.530948,375428.042324,0.017676,0.042856,-0.024144,-0.000837,,-0.000851,,0.0,0.0
BIL,3,-0.00011,2018-01-02,2020-12-31,36,360000.0,365947.761291,375145.087219,0.016522,0.04207,-0.024517,-0.000837,,-0.000884,,0.0,0.0
BIL,3,-4.4e-05,2018-02-01,2021-01-29,36,360000.0,365527.064424,374710.284664,0.015353,0.040862,-0.024508,-0.000836,,-0.000884,,0.0,0.0
BIL,3,0.0,2018-03-01,2021-02-26,36,360000.0,365078.500963,374305.077756,0.014107,0.039736,-0.02465,-0.000835,,-0.000993,,0.0,0.0
BIL,3,-5.5e-05,2018-04-02,2021-03-31,36,360000.0,364642.472103,373835.047372,0.012896,0.038431,-0.02459,-0.000835,,-0.000993,,-0.000109,-0.000109
BIL,3,-3.3e-05,2018-05-01,2021-04-30,36,360000.0,364257.075081,373398.051454,0.011825,0.037217,-0.024481,-0.000842,,-0.001103,,0.0,0.0
BIL,3,0.0,2018-06-01,2021-05-28,36,360000.0,363845.016335,372802.554411,0.010681,0.035563,-0.024028,-0.000923,,-0.001212,,0.0,0.0
BIL,3,-0.000142,2018-07-02,2021-06-30,36,360000.0,363411.13873,372244.887114,0.009475,0.034014,-0.023731,-0.000999,,-0.001321,,0.0,0.0
BIL,3,0.0,2018-08-01,2021-07-30,36,360000.0,363030.240763,371614.940362,0.008417,0.032264,-0.023101,-0.001075,,-0.00143,,0.0,0.0
BIL,3,-2.2e-05,2018-09-04,2021-08-31,36,360000.0,362668.041333,370974.071971,0.007411,0.030484,-0.02239,-0.001144,,-0.001539,,-0.000109,-0.000109
BIL,3,0.0,2018-10-01,2021-09-30,36,360000.0,362402.734945,370503.949607,0.006674,0.029178,-0.021865,-0.001132,,-0.001539,,0.0,0.0
BIL,3,0.0,2018-11-01,2021-10-29,36,360000.0,362071.461448,369775.873755,0.005754,0.027155,-0.020835,-0.00128,,-0.001758,,-0.0,0.0
BIL,3,-3.3e-05,2018-12-03,2021-11-30,36,360000.0,361720.613973,369101.776317,0.004779,0.025283,-0.019998,-0.001266,,-0.001758,,0.0,0.0
BIL,3,-0.000109,2019-01-02,2021-12-31,36,360000.0,361466.692879,368456.578385,0.004074,0.02349,-0.018971,-0.0013,,-0.001867,,0.0,0.0
BIL,3,0.0,2019-02-01,2022-01-31,36,360000.0,361232.88114,367736.73417,0.003425,0.021491,-0.017686,-0.001357,,-0.001976,,0.0,0.0
BIL,3,0.0,2019-03-01,2022-02-28,36,360000.0,360940.247201,366974.202234,0.002612,0.019373,-0.016442,-0.001415,,-0.002085,,-0.00011,-0.00011
BIL,3,0.0,2019-04-01,2022-03-31,36,360000.0,360909.827625,366477.497483,0.002527,0.017993,-0.015192,-0.001395,,-0.002085,,-0.000109,-0.000109
BIL,3,0.0,2019-05-01,2022-04-29,36,360000.0,360690.47535,365781.313443,0.001918,0.016059,-0.013918,-0.001375,,-0.002085,,0.0,0.0
BIL,3,-4.4e-05,2019-06-03,2022-05-31,36,360000.0,360647.038751,365158.538515,0.001797,0.014329,-0.012355,-0.001353,,-0.002085,,0.0,0.0
BIL,3,-5.5e-05,2019-07-01,2022-06-30,36,360000.0,360783.592472,364783.776114,0.002177,0.013288,-0.010966,-0.001329,128.0,-0.002085,,0.0,0.0
BIL,3,0.0,2019-08-01,2022-07-29,36,360000.0,360781.728909,364138.761328,0.002171,0.011497,-0.009219,-0.001305,127.0,-0.002085,,-0.00011,-0.00011
BIL,3,0.0,2019-09-03,2022-08-31,36,360000.0,361364.672088,364254.866494,0.003791,0.011819,-0.007935,-0.001279,127.0,-0.002085,169.0,-0.000109,-0.000109
BIL,3,-3.3e-05,2019-10-01,2022-09-30,36,360000.0,361991.162343,364501.791893,0.005531,0.012505,-0.006888,-0.00125,127.0,-0.002085,169.0,-0.000169,0.0
BIL,3,-1e-05,2019-11-01,2022-10-31,36,360000.0,362442.556291,364485.778322,0.006785,0.01246,-0.005606,-0.00122,127.0,-0.002085,169.0,-0.000408,0.0
BIL,3,0.0,2019-12-02,2022-11-30,36,360000.0,363459.113524,365207.356688,0.009609,0.014465,-0.004787,-0.001188,122.0,-0.002085,169.0,-0.000604,-0.000109
BIL,3,0.0,2020-01-02,2022-12-30,36,360000.0,364629.675785,366030.953189,0.01286,0.016753,-0.003828,-0.001154,101.0,-0.002085,169.0,-0.00077,-0.00011
BIL,3,0.0,2020-02-03,2023-01-31,36,360000.0,365496.961836,366718.412332,0.015269,0.018662,-0.003331,-0.001116,101.0,-0.002085,169.0,-0.000895,0.0
BIL,3,0.0,2020-03-02,2023-02-28,36,360000.0,366572.820161,367475.953732,0.018258,0.020767,-0.002458,-0.001076,101.0,-0.002085,169.0,-0.000989,-1.2e-05
BIL,3,-0.000414,2020-04-01,2023-03-31,36,360000.0,367826.686681,368330.377544,0.021741,0.02314,-0.001367,-0.001038,101.0,-0.00178,158.0,-0.001032,-0.001671
BIL,3,-0.000698,2020-05-01,2023-04-28,36,360000.0,368927.540457,369772.729444,0.024799,0.027146,-0.002286,-0.001018,101.0,-0.001606,157.0,-0.001003,-0.001387
BIL,3,-0.000589,2020-06-01,2023-05-31,36,360000.0,370038.616024,371119.19033,0.027885,0.030887,-0.002912,-0.000999,101.0,-0.001497,136.0,-0.000984,-0.001497
BIL,3,-0.000698,2020-07-01,2023-06-30,36,360000.0,371427.300308,372869.531149,0.031743,0.035749,-0.003868,-0.000978,101.0,-0.001497,136.0,-0.000959,-0.001387
BIL,3,-0.000698,2020-08-03,2023-07-31,36,360000.0,372499.717088,374308.907353,0.034721,0.039747,-0.004833,-0.000954,94.0,-0.001497,136.0,-0.000936,-0.001387
BIL,3,-0.000589,2020-09-01,2023-08-31,36,360000.0,373947.785443,376126.896265,0.038744,0.044797,-0.005794,-0.000929,94.0,-0.001497,136.0,-0.000911,-0.001497
BIL,3,-0.000808,2020-10-01,2023-09-29,36,360000.0,374988.678215,377710.552209,0.041635,0.049196,-0.007206,-0.0009,94.0,-0.00142,135.0,-0.000877,-0.001278
BIL,3,-0.000698,2020-11-02,2023-10-31,36,360000.0,376109.081801,379296.771604,0.044747,0.053602,-0.008404,-0.000867,94.0,-0.00142,135.0,-0.000852,-0.001387
BIL,3,-0.000884,2020-12-01,2023-11-30,36,360000.0,377328.509944,381143.642734,0.048135,0.058732,-0.01001,-0.00083,88.0,-0.00142,135.0,-0.000816,-0.001202
BIL,3,-0.000775,2021-01-04,2023-12-29,36,360000.0,378349.802369,382731.294215,0.050972,0.063142,-0.011448,-0.000788,88.0,-0.001311,128.0,-0.000788,-0.001311
BIL,3,-0.000775,2021-02-01,2024-01-31,36,360000.0,379329.071939,384364.477837,0.053692,0.067679,-0.013101,-0.000748,88.0,-0.001311,128.0,-0.000748,-0.001311
BIL,3,-0.000993,2021-03-01,2024-02-29,36,360000.0,380329.748441,386156.719227,0.056472,0.072658,-0.01509,-0.00071,73.0,-0.001202,127.0,-0.000701,-0.001093
BIL,3,-0.000884,2021-04-01,2024-03-28,36,360000.0,381157.408719,387698.309609,0.058771,0.07694,-0.016871,-0.000666,73.0,-0.001202,127.0,-0.000666,-0.001202
BIL,3,-0.000993,2021-05-03,2024-04-30,36,360000.0,382029.253058,389416.344365,0.061192,0.081712,-0.01897,-0.000612,73.0,-0.001093,101.0,-0.000612,-0.001093
BIL,3,-0.001212,2021-06-01,2024-05-31,36,360000.0,382953.496033,391282.760055,0.06376,0.086897,-0.021287,-0.000571,37.0,-0.000983,101.0,-0.000559,-0.000874
BIL,3,-0.001212,2021-07-01,2024-06-28,36,360000.0,383608.525514,392845.132331,0.065579,0.091236,-0.023512,-0.000546,37.0,-0.000874,94.0,-0.000519,-0.000874
BIL,3,-0.00143,2021-08-02,2024-07-31,36,360000.0,384417.889344,394702.371691,0.067827,0.096395,-0.026056,-0.000515,37.0,-0.000765,88.0,-0.000468,-0.000656
BIL,3,-0.001539,2021-09-01,2024-08-30,36,360000.0,385221.959358,396568.004293,0.070061,0.101578,-0.028611,-0.000474,17.0,-0.000765,88.0,-0.000437,-0.000547
BIL,3,-0.00143,2021-10-01,2024-09-30,36,360000.0,385824.383852,398198.915868,0.071734,0.106108,-0.031076,-0.000415,17.0,-0.000656,73.0,-0.000415,-0.000656
BIL,3,-0.001539,2021-11-01,2024-10-31,36,360000.0,386280.165561,399814.742183,0.073,0.110597,-0.033852,-0.000355,17.0,-0.000547,37.0,-0.000355,-0.000547
BIL,3,-0.001648,2021-12-01,2024-11-29,36,360000.0,386597.765952,401340.921276,0.073883,0.114836,-0.036735,-0.000328,16.0,-0.000437,17.0,-0.000291,-0.000437
BIL,3,-0.001867,2022-01-03,2024-12-31,36,360000.0,387000.599177,403047.071305,0.075002,0.119575,-0.039813,-0.000328,16.0,-0.000328,16.0,-0.000218,-0.000218
BIL,3,-0.001867,2022-02-01,2025-01-31,36,360000.0,387152.910357,404457.673774,0.075425,0.123494,-0.042785,-0.000328,16.0,-0.000328,16.0,-0.000218,-0.000218
BIL,3,-0.001736,2022-03-01,2025-02-28,36,360000.0,387164.532195,405713.817681,0.075457,0.126983,-0.04572,-0.000328,16.0,-0.000328,16.0,-0.000109,-0.000109
BIL,3,-0.001517,2022-04-01,2025-03-31,36,360000.0,387154.605401,406951.532065,0.075429,0.130421,-0.048647,-0.000328,2.0,-0.000328,16.0,-0.000219,-0.000219
BIL,3,-0.001517,2022-05-02,2025-04-30,36,360000.0,387160.837873,408336.070067,0.075447,0.134267,-0.051857,-0.000328,2.0,-0.000328,16.0,-0.000109,-0.000109
BIL,3,-0.001288,2022-06-01,2025-05-30,36,360000.0,387217.159051,409725.184967,0.075603,0.138126,-0.054934,-0.000219,2.0,-0.000273,1.0,0.0,0.0
BIL,3,-0.0006,2022-07-01,2025-06-30,36,360000.0,387125.472393,410813.405015,0.075349,0.141148,-0.057661,-0.000219,2.0,-0.000273,1.0,-0.000109,-0.000109
BIL,3,-8.6e-05,2022-08-01,2025-07-31,36,360000.0,387087.653795,412066.418032,0.075243,0.144629,-0.060618,-0.000219,2.0,-0.000273,1.0,0.0,0.0
BIL,3,0.0,2022-09-01,2025-08-29,36,360000.0,387067.018383,412740.565286,0.075186,0.146502,-0.062203,-0.000219,2.0,-0.000273,1.0,0.0,0.0
BIL,3,-0.000273,2022-10-03,2025-09-30,36,360000.0,386872.882127,413447.998989,0.074647,0.148467,-0.064277,-0.000219,2.0,-0.000219,2.0,0.0,0.0
BIL,3,-2.2e-05,2022-11-01,2025-10-31,36,360000.0,386738.854117,414093.120324,0.074275,0.150259,-0.066058,-0.000219,2.0,-0.000219,2.0,0.0,0.0
BIL,3,0.0,2022-12-01,2025-11-28,36,360000.0,386342.722981,413924.974791,0.073174,0.149792,-0.066636,-0.000219,2.0,-0.000219,2.0,0.0,0.0
BIL,3,0.0,2023-01-03,2025-12-31,36,360000.0,386133.575885,413857.248915,0.072593,0.149603,-0.066988,-0.000219,2.0,-0.000219,2.0,-0.000109,-0.000109
BIL,3,0.0,2023-02-01,2026-01-30,36,360000.0,385769.603234,413921.610432,0.071582,0.149782,-0.068013,-0.000219,2.0,-0.000219,2.0,0.0,0.0
BIL,3,0.0,2023-03-01,2026-02-27,36,360000.0,385296.400936,413601.380432,0.070268,0.148893,-0.068435,-0.000219,2.0,-0.000219,2.0,0.0,0.0
BIL,3,0.0,2023-04-03,2026-03-31,36,360000.0,384910.695987,413066.21982,0.069196,0.147406,-0.068162,-0.000219,2.0,-0.000219,2.0,0.0,0.0
BIL,3,0.0,2023-05-01,2026-04-30,36,360000.0,384541.791788,412846.675208,0.068172,0.146796,-0.06856,-0.000219,2.0,-0.000219,2.0,-0.000219,-0.000219
BIL,3,0.0,2023-06-01,2026-05-29,36,360000.0,384286.379963,412392.619721,0.067462,0.145535,-0.068154,-0.00011,1.0,-0.00011,1.0,0.0,0.0
BIL,3,0.0,2023-07-03,2026-06-30,36,360000.0,383873.071127,411746.25105,0.066314,0.14374,-0.067695,-0.00011,1.0,-0.00011,1.0,0.0,0.0
BIL,3,0.0,2023-08-01,2026-07-31,36,360000.0,383721.760259,411541.091679,0.065894,0.14317,-0.067598,-0.00011,1.0,-0.00011,1.0,0.0,0.0
BIL,3,0.0,2023-09-01,2026-08-31,36,360000.0,383346.758505,410681.090533,0.064852,0.140781,-0.066559,-0.00011,1.0,-0.00011,1.0,0.0,0.0
BIL,5,0.0,2010-09-09,2015-08-31,60,600000.0,598854.590535,598194.255814,-0.001909,-0.00301,0.001104,-0.002403,,-0.00388,,-0.002345,-0.003445
BIL,5,-0.000219,2010-10-01,2015-09-30,60,600000.0,598622.947023,597932.818314,-0.002295,-0.003445,0.001154,-0.002378,,-0.00388,,-0.002327,-0.003445
BIL,5,0.0,2010-11-01,2015-10-30,60,600000.0,598524.09149,597671.202211,-0.00246,-0.003881,0.001427,-0.002503,,-0.004098,,-0.00246,-0.003881
BIL,5,-0.000219,2010-12-01,2015-11-30,60,600000.0,598694.040331,597932.818314,-0.002177,-0.003445,0.001273,-0.002476,,-0.004098,,-0.002436,-0.003664
BIL,5,0.0,2011-01-03,2015-12-31,60,600000.0,598599.540628,597671.202211,-0.002334,-0.003881,0.001553,-0.002585,,-0.004316,,-0.002553,-0.004099
BIL,5,-0.000219,2011-02-01,2016-01-29,60,600000.0,598767.315159,597932.818314,-0.002054,-0.003445,0.001396,-0.002556,,-0.004316,,-0.002526,-0.003882
BIL,5,-0.000219,2011-03-01,2016-02-29,60,600000.0,598806.14978,597932.818314,-0.00199,-0.003445,0.001461,-0.002526,,-0.004316,,-0.002503,-0.003882
BIL,5,-0.000436,2011-04-01,2016-03-31,60,600000.0,598840.602808,597932.818314,-0.001932,-0.003445,0.001518,-0.002494,,-0.004316,,-0.002479,-0.003882
BIL,5,-0.000436,2011-05-02,2016-04-29,60,600000.0,599136.905316,598194.255814,-0.001438,-0.00301,0.001576,-0.002465,,-0.004316,,-0.002454,-0.003882
BIL,5,-0.000436,2011-06-01,2016-05-31,60,600000.0,599169.190935,598194.255814,-0.001385,-0.00301,0.00163,-0.002436,,-0.004099,,-0.002428,-0.003882
BIL,5,-0.000436,2011-07-01,2016-06-30,60,600000.0,599068.09782,598063.287005,-0.001553,-0.003228,0.00168,-0.002405,,-0.004099,,-0.002401,-0.003882
BIL,5,-0.000218,2011-08-01,2016-07-29,60,600000.0,599358.634758,598194.712954,-0.001069,-0.003009,0.001946,-0.002373,,-0.004099,,-0.002373,-0.004099
BIL,5,-0.000218,2011-09-01,2016-08-31,60,600000.0,599390.916458,598194.712954,-0.001015,-0.003009,0.002,-0.002347,,-0.004099,,-0.00234,-0.004099
BIL,5,-0.000436,2011-10-03,2016-09-30,60,600000.0,599551.962671,598456.193434,-0.000747,-0.002573,0.001831,-0.002325,,-0.003882,,-0.002305,-0.003882
BIL,5,-0.000436,2011-11-01,2016-10-31,60,600000.0,599710.96698,598587.037214,-0.000482,-0.002355,0.001878,-0.002302,,-0.003882,,-0.002274,-0.003882
BIL,5,-0.000872,2011-12-01,2016-11-30,60,600000.0,599474.63782,598586.358587,-0.000876,-0.002356,0.001484,-0.002277,,-0.003882,,-0.002241,-0.003447
BIL,5,-0.001046,2012-01-03,2016-12-30,60,600000.0,599624.643089,598821.686916,-0.000626,-0.001964,0.001341,-0.002252,,-0.003491,,-0.002216,-0.003274
BIL,5,-0.001046,2012-02-01,2017-01-31,60,600000.0,599902.115979,599083.534268,-0.000163,-0.001527,0.001366,-0.002226,414.0,-0.003491,,-0.002193,-0.003274
BIL,5,-0.001046,2012-03-01,2017-02-28,60,600000.0,600218.783279,599385.165403,0.000365,-0.001025,0.001391,-0.002198,414.0,-0.003491,,-0.00217,-0.003274
BIL,5,-0.001264,2012-04-02,2017-03-31,60,600000.0,600127.480164,599410.371001,0.000212,-0.000983,0.001196,-0.002169,414.0,-0.003491,,-0.002145,-0.003056
BIL,5,-0.000828,2012-05-01,2017-04-28,60,600000.0,600583.128215,599594.86943,0.000972,-0.000675,0.001648,-0.002139,414.0,-0.003491,,-0.002124,-0.003491
BIL,5,-0.000828,2012-06-01,2017-05-31,60,600000.0,600682.873771,599687.052582,0.001138,-0.000522,0.001661,-0.002113,414.0,-0.003491,,-0.002093,-0.003491
BIL,5,-0.001264,2012-07-02,2017-06-30,60,600000.0,601302.104444,600565.728503,0.00217,0.000943,0.001226,-0.002085,414.0,-0.003491,546.0,-0.002059,-0.003056
BIL,5,-0.001046,2012-08-01,2017-07-31,60,600000.0,601489.221651,600632.286917,0.002482,0.001054,0.001427,-0.002056,414.0,-0.003491,546.0,-0.002035,-0.003274
BIL,5,-0.001264,2012-09-04,2017-08-31,60,600000.0,602160.103572,601446.35543,0.0036,0.002411,0.001187,-0.002026,386.0,-0.003274,534.0,-0.002004,-0.003056
BIL,5,-0.001264,2012-10-01,2017-09-29,60,600000.0,602569.92454,601880.443502,0.004283,0.003134,0.001146,-0.001994,386.0,-0.003274,534.0,-0.001977,-0.003056
BIL,5,-0.001046,2012-11-01,2017-10-31,60,600000.0,602960.054243,602170.718302,0.004933,0.003618,0.001311,-0.00196,386.0,-0.003274,534.0,-0.001949,-0.003274
BIL,5,-0.001264,2012-12-03,2017-11-30,60,600000.0,603252.47481,602631.244435,0.005421,0.004385,0.001031,-0.001931,386.0,-0.003274,534.0,-0.001913,-0.003056
BIL,5,-0.001264,2013-01-02,2017-12-29,60,600000.0,603656.808574,603079.660292,0.006095,0.005133,0.000957,-0.001899,386.0,-0.003274,534.0,-0.001881,-0.003056
BIL,5,-0.001482,2013-02-01,2018-01-31,60,600000.0,604396.864841,604003.583356,0.007328,0.006673,0.000651,-0.001866,386.0,-0.003056,525.0,-0.001848,-0.002838
BIL,5,-0.001264,2013-03-01,2018-02-28,60,600000.0,604832.991928,604373.477999,0.008055,0.007289,0.00076,-0.001831,386.0,-0.003056,525.0,-0.001818,-0.003056
BIL,5,-0.001482,2013-04-01,2018-03-29,60,600000.0,605546.33763,605292.615164,0.009244,0.008821,0.000419,-0.001794,358.0,-0.003056,525.0,-0.001781,-0.002838
BIL,5,-0.001482,2013-05-01,2018-04-30,60,600000.0,606087.161523,605920.922736,0.010145,0.009868,0.000274,-0.001755,327.0,-0.003056,525.0,-0.001748,-0.002838
BIL,5,-0.001264,2013-06-03,2018-05-31,60,600000.0,606895.791777,606696.14325,0.011493,0.01116,0.000329,-0.001713,327.0,-0.003056,525.0,-0.001713,-0.003056
BIL,5,-0.001264,2013-07-01,2018-06-29,60,600000.0,607685.999043,607598.480838,0.01281,0.012664,0.000144,-0.001668,327.0,-0.003056,525.0,-0.001668,-0.003056
BIL,5,-0.0017,2013-08-01,2018-07-31,60,600000.0,608404.685257,608708.530231,0.014008,0.014514,-0.000499,-0.001628,327.0,-0.002838,518.0,-0.00162,-0.00262
BIL,5,-0.001482,2013-09-03,2018-08-31,60,600000.0,609223.609465,609540.700281,0.015373,0.015901,-0.00052,-0.001584,327.0,-0.002838,518.0,-0.001584,-0.002838
BIL,5,-0.001482,2013-10-01,2018-09-28,60,600000.0,609915.968586,610393.609036,0.016527,0.017323,-0.000783,-0.001546,327.0,-0.002838,518.0,-0.001538,-0.002838
BIL,5,-0.001918,2013-11-01,2018-10-31,60,600000.0,610782.684594,611702.202478,0.017971,0.019504,-0.001503,-0.001513,268.0,-0.00262,506.0,-0.001488,-0.002403
BIL,5,-0.001918,2013-12-02,2018-11-30,60,600000.0,611720.404726,612839.221836,0.019534,0.021399,-0.001826,-0.001478,268.0,-0.00262,506.0,-0.001451,-0.002403
BIL,5,-0.002137,2014-01-02,2018-12-31,60,600000.0,612624.364027,614093.775019,0.021041,0.02349,-0.002393,-0.001439,268.0,-0.002403,496.0,-0.001412,-0.002184
BIL,5,-0.002137,2014-02-03,2019-01-31,60,600000.0,613461.790323,615167.983648,0.022436,0.02528,-0.002774,-0.001397,268.0,-0.002403,496.0,-0.001378,-0.002184
BIL,5,-0.001918,2014-03-03,2019-02-28,60,600000.0,614341.213366,616169.828949,0.023902,0.02695,-0.002968,-0.001351,268.0,-0.002403,496.0,-0.001341,-0.002403
BIL,5,-0.002137,2014-04-01,2019-03-29,60,600000.0,615145.302067,617383.405875,0.025242,0.028972,-0.003625,-0.001312,268.0,-0.002403,496.0,-0.001291,-0.002184
BIL,5,-0.002354,2014-05-01,2019-04-30,60,600000.0,616037.454547,618706.664334,0.026729,0.031178,-0.004314,-0.001268,180.0,-0.002184,447.0,-0.001246,-0.001967
BIL,5,-0.002354,2014-06-02,2019-05-31,60,600000.0,617031.620434,620019.370951,0.028386,0.033366,-0.004819,-0.00122,180.0,-0.002184,447.0,-0.001208,-0.001967
BIL,5,-0.002137,2014-07-01,2019-06-28,60,600000.0,617818.050477,621009.752354,0.029697,0.035016,-0.00514,-0.001166,180.0,-0.002184,447.0,-0.001166,-0.002184
BIL,5,-0.002354,2014-08-01,2019-07-31,60,600000.0,618582.592069,622265.841776,0.030971,0.03711,-0.005919,-0.001119,180.0,-0.001967,414.0,-0.001106,-0.001967
BIL,5,-0.002573,2014-09-02,2019-08-30,60,600000.0,619256.533415,623457.232919,0.032094,0.039095,-0.006738,-0.001066,180.0,-0.001967,414.0,-0.001052,-0.001748
BIL,5,-0.002354,2014-10-01,2019-09-30,60,600000.0,619865.139136,624329.230177,0.033109,0.040549,-0.00715,-0.00102,142.0,-0.001967,414.0,-0.001006,-0.001967
BIL,5,-0.00279,2014-11-03,2019-10-31,60,600000.0,620455.197815,625605.844658,0.034092,0.042676,-0.008233,-0.000968,142.0,-0.001748,386.0,-0.000937,-0.00153
BIL,5,-0.00279,2014-12-01,2019-11-29,60,600000.0,620700.189277,626283.539718,0.0345,0.043806,-0.008915,-0.000925,142.0,-0.001748,386.0,-0.000892,-0.00153
BIL,5,-0.003008,2015-01-02,2019-12-31,60,600000.0,620953.334539,627119.307303,0.034922,0.045199,-0.009832,-0.000893,142.0,-0.00153,327.0,-0.000838,-0.001312
BIL,5,-0.003008,2015-02-02,2020-01-31,60,600000.0,621244.841212,627874.054242,0.035408,0.046457,-0.010558,-0.000875,6.0,-0.00153,327.0,-0.000795,-0.001312
BIL,5,-0.003226,2015-03-02,2020-02-28,60,600000.0,621512.790579,628753.16362,0.035855,0.047922,-0.011515,-0.000875,6.0,-0.001312,268.0,-0.000744,-0.001094
BIL,5,-0.003445,2015-04-01,2020-03-31,60,600000.0,622300.414739,630176.949718,0.037167,0.050295,-0.012499,-0.000875,6.0,-0.001312,268.0,-0.000705,-0.000875
